  Loading gcc/8.2.0
res: 35309705, time: 48.38 seconds
res: 35309705, time: 50.55 seconds
res: 35309705, time: 50.09 seconds
res: 2168035291, time: 45.67 seconds
res: 2842483096, time: 51.50 seconds
res: 2006579377, time: 48.50 seconds
res: 2272275037, time: 79.97 seconds
res: 2153582242, time: 56.50 seconds
res: 1471254480, time: 74.96 seconds
res: 2038368946, time: 55.53 seconds
res: 1297783019, time: 54.65 seconds
res: 3934024526, time: 56.18 seconds
